,IDBD-D100380,IDBD-D100376,IDBD-D100381,IDBD-D100377,IDBD-D100382,IDBD-D100383,IDBD-D100384,IDBD-D100386,IDBD-D100387,IDBD-D100388,IDBD-D100389,IDBD-D100390,IDBD-D100391,IDBD-D100392,IDBD-D100393,IDBD-D100394,IDBD-D100395,IDBD-D100396,IDBD-D100412,IDBD-D100411,IDBD-D100413,IDBD-D100414,IDBD-D100415,IDBD-D100416,IDBD-D100417,IDBD-D100418,IDBD-D100419,IDBD-D100420,IDBD-D100438,IDBD-D100439,IDBD-D100440,IDBD-D100441,IDBD-D100442,IDBD-D100443,IDBD-D100446,IDBD-D100447,IDBD-D100448,IDBD-D100454,IDBD-D100455,IDBD-D100456,IDBD-D100458,IDBD-D100459,IDBD-D100457,IDBD-D100460,IDBD-D100397,IDBD-D100398,IDBD-D100399,IDBD-D100400,IDBD-D100401,IDBD-D100402,IDBD-D100403,IDBD-D100404,IDBD-D100405,IDBD-D100406,IDBD-D100407,IDBD-D100409,IDBD-D100408,IDBD-D100410,IDBD-D100444,IDBD-D100445,IDBD-D100450,IDBD-D100451,IDBD-D100452,IDBD-D100453,IDBD-D100472,IDBD-D100473,IDBD-D100474,IDBD-D100475,IDBD-D100476,IDBD-D100477,IDBD-D100478,IDBD-D100479,IDBD-D100480,IDBD-D100481,IDBD-D100482,IDBD-D100483,IDBD-D100484,IDBD-D100485,IDBD-D100486,IDBD-D100487,IDBD-D100488,IDBD-D100489,IDBD-D100490,IDBD-D100491,IDBD-D100461,IDBD-D100462,IDBD-D100463,IDBD-D100464,IDBD-D100465,IDBD-D100466,IDBD-D100467,IDBD-D100468,IDBD-D100469,IDBD-D100470,IDBD-D100471,target_id,sum,std,mean,cv,samples_observed
64088,83.7326,193.69299999999998,108.57799999999999,193.95,97.2609,,172.81599999999997,59.5791,40.2506,9.394739999999999,21.7153,101.15299999999999,259.855,264.226,354.716,134.708,61.2368,46.0895,406.083,94.0639,,304.37,307.685,229.96,70.725,,274.006,1.0,134.122,7.06463,134.439,19.4905,8.95479,115.162,25.0213,6.31578,265.659,330.64300000000003,55.0686,67.4712,88.3223,137.779,39.7259,156.077,73.1744,101.948,159.605,205.65599999999998,65.8394,21.6807,172.56799999999998,223.74400000000003,20.8783,13.6275,104.67200000000001,154.555,82.9154,7.519819999999999,177.74099999999999,23.8991,13.5738,74.5666,207.56799999999998,83.969,187.865,135.178,114.421,93.7337,107.896,1.07538,115.145,26.1177,23.8889,11.0015,22.1173,152.775,189.912,32.711,16.3753,400.399,4.88734,142.546,2.0,218.101,117.223,71.0999,,,56.9184,4.22998,76.6467,52.3135,2.60632,112.92,121.641,NM_030961.3,10085.60938,97.0885423070132,112.06232644444441,0.866379856526943,91
86927,0.0362979,0.047308300000000005,0.0418372,87.1809,85.42200000000001,,0.0449548,0.0259928,0.0255899,0.0227635,0.0278197,0.028458400000000002,0.0513937,0.0443551,81.1141,99.2721,54.9209,0.0199156,73.7319,0.0309628,0.016123699999999998,0.0230176,60.2201,0.055058800000000005,0.033612300000000005,,0.0608633,,45.7727,0.00985957,0.0385601,0.00753008,0.00991497,0.017429,0.030608999999999997,0.0291089,0.0412227,0.042892400000000004,0.034952,0.0284942,0.0384445,43.1266,0.014987899999999998,0.0381131,0.0201559,0.0362561,100.507,91.1508,0.0335485,0.023319799999999998,184.96400000000003,0.053591999999999994,0.0254588,10.6998,0.0380547,106.381,0.0395063,0.0100657,0.0447099,0.029198900000000003,0.0241947,0.0325389,0.053052199999999994,0.0336107,169.342,0.039154699999999994,0.028584500000000002,20.789,0.0403531,0.037371499999999995,0.0316556,0.024989599999999997,11.2841,0.0141511,0.011788799999999999,0.034131800000000004,0.000143653,0.024896400000000003,0.026165699999999997,190.601,0.0157435,0.039692000000000005,,0.06933980000000001,0.0443338,0.0217537,0.00547374,,0.0305087,0.0119184,73.6666,0.0335981,0.0273346,0.0321187,0.0396279,NM_001330178.2,1592.347136313,41.62946632952759,17.692745959033342,2.352911550638805,91
56612,23.2215,76.9835,37.6493,61.1714,47.8753,1.0,65.7288,9.41933,15.5246,1.0,3.70744,24.1328,53.4284,47.4636,46.3639,27.2031,16.054000000000002,14.2408,95.5293,31.1509,,108.20100000000001,78.7622,60.2326,26.1967,,90.7285,,40.5311,1.7942599999999997,32.5786,4.31295,1.0,24.219,7.2214100000000006,4.85433,70.1297,98.1683,19.0166,20.2581,29.0235,30.0223,7.694380000000001,62.013999999999996,23.2083,22.2733,53.7112,61.3448,20.3046,7.0,63.3299,49.0555,12.2769,2.74438,47.1908,33.555,15.1356,5.0,51.3438,13.9817,2.0,28.8923,56.8796,30.4988,63.0819,54.9183,25.9698,24.7009,30.2142,2.0,40.6285,12.0502,5.19909,5.0,6.90631,59.8859,45.7773,11.2934,4.9244699999999995,120.204,2.0,54.1478,1.0,56.5124,28.3161,26.5579,3.0,,27.8657,,35.0597,16.9876,1.0,31.0227,28.008000000000003,XM_011535925.3,2939.7661499999995,27.178680333446604,32.664068333333326,0.8320666016275461,91
163314,14.107000000000001,59.3237,18.8575,24.401,24.988000000000003,0.5,20.3553,15.7122,5.46866,0.5,2.91135,19.4346,65.9435,51.9855,61.2834,19.5551,7.335660000000001,10.0699,68.6329,8.37228,0.5,62.8878,63.4365,56.8612,4.2809,,51.74,,20.1182,3.37382,21.8818,5.08346,0.669825,17.8254,6.4554599999999995,4.41719,26.1857,174.731,24.5616,15.9918,12.7982,23.9606,1.65398,22.5234,5.21422,18.5268,22.9987,37.2264,3.16686,2.53539,16.4972,30.5131,2.69739,9.04242,20.6883,43.7499,7.819089999999999,0.233528,13.0264,9.680530000000001,0.864081,9.02759,17.6989,13.7353,16.4164,14.2193,10.8575,5.19687,22.3095,,10.9172,1.77765,1.76762,4.43671,6.11112,26.9917,33.1907,5.72271,1.8487900000000002,52.0733,1.3606200000000002,20.3839,,19.3752,15.2493,17.3733,,,10.3249,0.5,28.805,11.5389,1.00101,15.9931,16.9116,XR_002958889.1,1779.2713839999997,24.10116323756932,19.991813303370794,1.205551636154268,90
5130,54.2367,130.46,65.6289,114.7,79.3737,,125.209,14.5325,31.7472,1.78262,10.6969,45.4821,97.8831,102.249,104.00200000000001,42.5791,31.9434,17.2039,179.502,49.9168,,169.929,172.45,151.09799999999998,58.1215,,146.119,,63.6009,2.2605299999999997,85.8235,12.3021,6.8997399999999995,50.8263,18.8142,9.448939999999999,132.901,204.567,38.3971,44.4783,45.2922,46.2536,19.6212,76.0382,44.156000000000006,57.3163,74.2029,98.8563,43.5997,11.0209,112.111,94.0493,12.677999999999999,18.5074,78.1265,106.499,51.9625,3.08852,105.171,20.343,8.08977,28.0518,96.8962,53.0418,138.16899999999998,79.6125,50.4241,57.5204,73.7777,1.2203,73.0511,16.8206,10.6545,6.82048,12.9728,76.2401,86.696,13.5949,10.6013,205.041,2.76799,83.0276,,141.874,65.3859,43.0616,1.0,,48.3111,2.46354,45.0842,23.4055,2.77674,65.8707,69.2431,NR_147076.1,5479.62787,50.33567391893245,61.568852471910105,0.8175509514636052,90
26458,18.0,52.9299,49.7534,58.4077,34.2706,,81.0,6.0,15.0,3.0,6.95972,21.0,52.6579,41.0,62.4057,25.4095,11.3568,15.0,90.3753,28.0,,75.3617,87.7098,89.4326,29.801,,61.0,,43.6725,2.0,39.1086,4.0,2.0,23.0,3.0,4.0,70.7637,92.3068,12.2479,12.0,27.0,22.0,7.0,34.0,27.0,20.2356,48.3531,57.8427,18.0,5.0,51.4183,64.2958,8.0,8.0,37.0,32.6033,13.2661,3.0,44.3005,7.0,6.0,21.0,48.1581,32.6517,53.0,38.6091,32.0,21.0,37.0,1.0,34.0,10.2423,3.0,7.0,9.457889999999999,61.3853,49.4033,9.0,7.0,112.384,2.0,50.3451,2.0,65.3419,32.3881,14.0,,1.0,23.3328,,27.8137,16.0,1.0,26.0,45.4155,XR_001739909.1,2759.17531,25.88289398646404,31.001969775280905,0.8348790149167068,90
12813,8.44153,49.6223,28.4338,40.6464,19.9771,,45.2372,9.73725,7.0,3.0,1.60635,6.1715599999999995,44.548,41.3641,57.6462,17.7564,4.18428,5.57926,67.9737,25.6003,,58.4349,81.7695,43.277,18.6476,,54.7391,,18.155,1.0,30.4436,6.0,1.0,20.6114,4.0,2.0,49.3202,76.7635,19.0,16.7816,13.543,10.582,2.0,23.5811,14.3318,15.6519,27.809,37.683,11.0007,3.0,40.6398,36.1386,6.0,4.0,26.4367,42.8642,26.7057,,28.1512,4.0,3.33126,12.325,42.2062,20.2686,39.7467,25.6986,20.64,17.8229,19.9803,1.0,19.664,2.0,2.0,4.0,2.0474099999999997,28.373,38.7703,5.03789,2.0,69.5345,1.0,37.2135,1.0,48.903999999999996,23.7173,16.2507,1.0,,13.375,2.0,19.0,11.0,1.0,19.2882,23.1249,NR_160746.1,1954.90809,19.53392492635128,21.965259438202246,0.8893100025205093,90
15610,46.8812,102.834,76.0908,104.291,79.795,2.0,93.8947,34.0204,30.0052,3.0,10.3118,47.8651,137.298,125.78399999999999,146.553,39.361,29.1838,20.5876,165.967,37.2927,,182.738,157.506,162.543,66.7348,,154.731,,64.4645,7.74408,88.63600000000001,8.47616,2.0,73.2774,9.29091,1.04912,165.373,177.77,41.1266,57.1718,62.4944,57.8434,27.6098,134.879,63.8923,60.5593,100.735,77.9736,42.567,17.6836,104.69,107.97399999999999,14.0,9.50576,71.8302,99.5931,58.4492,1.0,82.3911,15.6056,10.0,31.6577,113.87100000000001,69.503,99.0035,71.238,48.3408,64.0719,62.2596,2.80373,86.5413,18.1155,13.4657,11.0,12.8943,90.4521,91.2267,21.5947,13.0,258.434,,93.7614,,128.29399999999998,63.8506,34.0735,,2.0,50.5411,2.34198,55.9178,28.6949,2.0,64.5677,71.8084,XR_951301.3,5752.24994,52.5639847532405,64.63202179775281,0.8132808365135824,90
162883,14.3036,24.6464,14.0389,34.9851,15.0124,,22.9327,8.036489999999999,6.5,1.0,4.67314,9.86789,35.3697,28.9144,35.3038,12.6095,7.3672699999999995,4.63229,47.0586,15.5968,0.5,38.3702,39.0524,34.5571,9.42083,,38.0386,,11.6698,1.0,18.3159,2.15828,1.5,17.2408,4.223330000000001,1.1158299999999999,24.5937,40.2882,5.40466,6.77486,7.463489999999999,11.6826,3.70267,13.2876,12.0319,14.2494,19.1992,28.6574,12.3484,4.5839099999999995,23.0472,18.6083,3.04613,5.58165,17.9569,19.9169,7.50455,0.5,23.5187,4.03421,3.38694,9.11995,24.6829,9.39369,25.4604,22.5119,9.45337,11.6196,14.9615,0.5,17.7048,3.10238,0.691944,1.6776200000000001,2.45555,19.016,17.8848,1.2584799999999998,3.44564,46.4328,0.8906459999999999,16.6744,,26.2615,15.4041,7.92859,,,11.2043,0.5,8.4648,10.6976,0.5,10.6889,19.5233,NR_045214.1,1261.4929800000002,11.772017779960304,14.174078426966291,0.830531440941088,90
7263,75.7472,179.838,123.04,179.825,119.16,,177.738,47.1625,38.5905,3.0842400000000003,26.1821,64.3187,171.581,169.378,164.002,69.8217,29.5103,31.7182,292.405,78.97,,239.28099999999998,257.96,218.582,89.3469,,202.988,,104.09899999999999,2.43044,128.885,14.3945,7.89135,83.0385,14.6912,9.20888,172.31900000000002,251.262,49.3767,48.6787,50.3194,78.2025,15.8756,133.59799999999998,59.8164,72.5078,123.465,147.122,56.0566,12.4206,146.554,154.868,17.862000000000002,18.1895,91.8924,119.961,55.6461,8.76805,144.547,31.264,11.0835,75.20100000000001,143.338,67.9443,165.43,121.72200000000001,76.8215,63.2068,94.1621,3.95926,120.26,24.0671,14.4334,11.5107,13.3761,128.572,125.553,29.6101,17.0705,338.405,2.09432,145.686,,195.915,114.243,41.5182,0.44997700000000007,,57.8511,3.0,83.0147,31.069000000000003,2.69081,101.473,109.305,NR_046088.1,8009.478027,74.54191547208113,89.99413513483147,0.8282974813903213,90
89643,35.6411,72.3054,50.8172,78.1799,41.2404,1.0,80.1506,11.0,16.0,2.0,6.0,35.5976,105.919,83.7574,110.46600000000001,42.3402,28.615,24.0,124.05799999999999,33.0575,,94.8099,121.495,85.9082,36.0,,104.99799999999999,,62.353,1.57569,67.042,10.0,5.0,26.1659,6.21185,5.0,105.213,117.684,17.0,33.1404,26.964000000000002,38.2489,5.0,53.5847,19.8247,30.7849,47.0,72.9752,25.2013,8.0,65.8949,67.3954,8.0,8.0,48.3282,55.0,32.9895,5.0,60.5264,11.1993,14.0,30.0,68.7167,39.0,62.7139,61.8008,34.9696,30.9266,51.0,3.0,48.7916,8.0,6.15738,7.0,5.0,62.1787,58.5069,20.7515,4.0,144.482,1.0,80.5079,,83.319,38.1331,33.2722,,,27.2399,1.0,35.5923,15.2389,3.0,48.6671,55.6069,XR_001748157.1,3755.23262,34.43709562619436,42.193624943820225,0.8161682166926049,90
93163,33.7749,110.825,52.3233,68.5947,78.0383,,107.42200000000001,24.5292,19.7651,1.48776,14.8985,34.561,0.000223771,1.63572e-06,29.8745,0.0190054,43.4294,19.5006,198.97099999999998,65.5206,0.996706,0.0262769,151.66899999999998,139.322,38.9701,1.2470700000000001,176.33,,17.2511,9.97855,59.9182,7.3759,3.5659300000000003,0.00014924100000000002,9.629660000000001,10.2619,0.446986,88.7826,29.8427,28.9598,1.6686599999999997e-06,54.0179,17.5715,58.3083,49.3583,73.8182,93.1005,21.9853,4.4178499999999994e-08,9.67566,111.012,37.3887,17.3917,19.0322,64.4956,99.6556,43.997,,20.2589,17.5397,6.31867,42.06100000000001,84.3124,58.2957,103.865,6.08336,52.6741,51.6658,,3.08423,85.375,14.1204,9.9337,10.5899,11.6527,65.8538,118.759,19.1199,9.16986,119.603,2.0169099999999998,96.946,0.992297,116.646,30.9531,36.6593,,,42.8285,2.08451,55.31100000000001,25.8066,1.7334200000000002,49.0771,76.6554,NM_001258393.3,3896.9644376605584,43.93717257235893,43.786117277084934,1.0034498444865092,90
26679,38.2382,63.4789,83.8728,100.384,63.5127,,111.855,18.1745,26.7394,1.60057,11.5203,43.5017,96.9037,95.3591,35.3711,57.6113,23.2054,12.335999999999999,185.002,37.1315,3.0,148.431,164.06400000000002,123.84899999999999,58.0367,,104.845,,31.9028,6.09427,85.9962,12.1483,2.25922,48.309,13.7385,7.761430000000001,46.608999999999995,158.679,20.5654,31.1075,41.9235,35.9606,15.6561,85.4404,35.5983,52.1246,51.8345,101.96799999999999,33.1963,10.6755,74.5572,98.9008,12.0509,4.73564,56.3961,67.9441,57.4704,0.704946,77.1772,8.93303,12.177,31.0611,84.6371,39.4896,104.99600000000001,55.4215,39.7973,44.9429,47.7495,,66.1639,16.1967,8.824,7.35964,8.26719,82.7972,70.9074,21.4008,8.92918,186.107,2.9441200000000003,91.9093,,76.6571,23.326,34.5294,2.0,1.69765,30.2208,1.0,38.2453,29.4205,,48.8507,58.3472,NM_001352754.2,4472.815686,43.13220761144879,50.25635602247193,0.858243832723614,90
12029,22.7787,65.6085,44.3864,52.1214,35.9524,,82.4069,14.0436,9.5023,5.0,5.0,25.2619,75.7828,64.1374,64.8545,23.8217,10.3237,11.5917,88.5496,32.1301,1.0,81.477,80.0811,66.5262,39.0036,,72.1119,,30.9658,1.91698,47.0142,5.53207,2.20877,31.063000000000002,4.0,1.6408099999999999,63.9331,132.334,19.5035,21.8181,25.1639,33.6773,3.8602800000000004,39.5826,18.4057,27.8528,43.4985,62.3616,24.8893,4.72768,41.9002,49.6728,5.85543,3.6326400000000003,39.0075,40.1537,25.5654,5.47058,42.8607,9.55344,4.0,18.5679,42.6421,25.8199,58.6491,37.856,21.2892,34.8907,34.646,3.0,42.6371,12.3209,4.0,2.91912,5.41934,58.7383,37.5392,15.7745,5.65218,101.05,6.86096,61.0734,,83.6308,35.9445,17.587,2.0,,18.5715,1.7304599999999999,23.2888,16.81,,32.3638,37.1344,XM_017001035.1,2887.48294,27.038057070748934,32.44362853932585,0.833385730513322,90
68967,0.00332836,0.00535371,0.0071381,69.6639,28.7231,0.0125082,0.00703153,0.00343222,0.00602331,0.00288645,9.5035,0.000236443,0.00667274,0.00503968,0.006324000000000001,43.5998,0.00155689,0.00257158,107.973,0.00293627,,0.00158212,0.00582133,0.00813181,18.1698,0.00346989,0.00764216,,0.00414253,0.00154093,0.00657915,0.00202387,0.00212536,0.00262707,,0.004169,0.00568134,0.00622612,0.00593319,0.0075829999999999995,16.2863,0.00517062,0.00330441,0.00273149,0.0035275,0.00456697,70.9764,0.011652299999999999,0.00558267,0.004715,0.00287815,0.00917182,0.00358144,0.00683227,0.00652398,43.1566,0.00599455,0.00301424,0.00636112,0.00570616,0.00389885,0.00444073,0.00103631,43.0912,0.008808100000000001,0.00423812,0.00496275,0.00540663,0.00619518,0.0059248999999999994,39.2131,0.000305906,0.00512964,0.00277536,0.00216986,0.00536506,0.00462779,0.00640554,0.00308763,0.00464415,0.00324371,0.00113177,,79.9502,0.0067193,0.0021383,,,0.006728399999999999,0.00296584,0.00767562,0.00500842,0.00267731,0.005681,56.8038,NR_148047.2,627.473725219,20.06025014068129,7.0502665754943825,2.845317964345854,90
38690,43.9022,102.866,62.897,112.19,67.8098,2.0,110.113,24.3988,26.2972,4.37672,27.4604,39.5602,119.499,87.6635,142.35399999999998,45.255,19.1795,20.0379,186.898,52.145,1.0,173.34900000000002,164.24900000000002,110.625,30.3521,,146.7,,70.459,7.2662,94.2636,8.22764,3.33541,52.4543,13.2616,6.642869999999999,156.049,150.80700000000002,29.8589,47.3216,41.4437,40.91,15.6154,75.969,47.1362,49.7676,87.3791,119.04700000000001,43.6866,7.584860000000001,100.458,133.716,16.6829,7.953130000000001,63.8136,106.56,46.4953,4.13425,118.616,18.9985,10.3695,42.0657,107.469,46.506,127.477,76.602,52.6823,67.5285,57.9231,,83.9908,11.55,5.84661,7.8913899999999995,14.4637,82.0405,91.3561,21.8894,4.715990000000001,198.207,6.2747,92.4845,,131.304,84.14,31.0774,,,28.8611,2.61501,39.8542,27.0561,2.04148,80.8709,54.4914,NM_025205.5,5400.7379599999995,49.862777862728294,60.68244898876405,0.8217001570249888,90
130718,27.3792,56.6048,33.626,80.1635,34.9748,,66.9944,18.1288,6.4370199999999995,,13.1676,25.4558,50.7449,53.5019,47.378,19.1877,20.9938,14.3974,100.521,28.7228,,107.24600000000001,104.546,86.0378,26.983,1.0,93.4087,,36.8212,2.06053,42.9048,5.445819999999999,3.38846,34.417,7.760730000000001,7.077260000000001,75.0811,91.1482,19.867,22.0959,21.9027,22.5066,7.3639,49.4889,21.5736,34.6455,53.6489,53.5253,19.5717,7.2385399999999995,48.2198,50.3469,9.372060000000001,4.4858,38.1075,60.9555,48.0695,2.0,53.4283,12.544,5.0,15.5478,46.9799,39.1469,60.8807,51.9585,36.8224,30.7903,36.1324,5.02344,22.6239,9.43864,5.113119999999999,6.0685400000000005,10.4098,50.3576,41.6431,13.5516,8.04984,131.616,1.0,51.7618,,96.079,50.5007,19.9694,3.0,,31.7681,1.0,29.8184,19.4502,1.0,51.6891,42.1042,XR_001752943.1,3110.9593,28.80224310768443,34.954598876404496,0.8239900909613038,90
15154,35.4334,56.4299,21.6209,55.5119,46.0432,,69.8595,13.2873,14.7458,3.5490699999999995,6.02314,25.5814,54.8241,41.4284,70.8273,32.3314,12.4601,8.539819999999999,81.7648,28.0208,,70.8327,88.3075,71.2596,24.7731,,81.4962,,38.4952,2.65237,33.3018,3.0,6.0,34.1212,2.0,4.17756,58.2368,95.5039,17.8565,21.6526,18.528,25.2479,7.65117,43.0564,18.4175,27.5406,58.3919,41.7902,20.0428,4.18849,63.7728,53.3356,12.0871,5.19814,37.9334,46.1221,23.2261,1.0,40.1599,9.52952,1.0,22.2551,39.8825,36.2062,55.3206,38.8934,27.5841,18.955,33.5045,2.0,40.0137,11.6758,10.0,8.313260000000001,1.90255,45.9804,50.3159,7.01542,3.59038,102.50399999999999,2.98941,55.5751,,55.773,43.8875,21.250999999999998,4.5871,,24.8173,2.18358,25.118000000000002,15.7323,2.0,43.835,36.4593,NM_001821.3,2780.29028,24.57766017320154,31.23921662921349,0.7867566099662574,90
32635,97.7382,148.265,93.1451,150.718,117.68799999999999,,191.99599999999998,24.0967,45.3294,1.2167,20.8419,61.983999999999995,172.076,128.089,162.925,55.4664,36.4684,14.2459,274.194,74.3678,,264.903,226.005,195.954,68.5298,,215.951,,105.829,8.95612,114.95700000000001,8.90196,4.0,71.0957,10.4436,11.1418,189.202,287.135,60.1696,63.3786,71.6165,77.8238,24.4842,115.39299999999999,51.6681,72.1982,126.913,139.076,52.0277,11.8604,137.497,129.852,29.0198,10.9164,113.25200000000001,131.128,58.1987,5.36941,111.21799999999999,20.4058,10.3751,77.1885,139.17600000000002,84.5891,176.924,116.111,62.0256,82.8859,126.89200000000001,,127.98899999999999,21.5678,15.7327,11.2015,17.9285,147.80200000000002,125.807,36.4177,6.48687,348.972,3.03795,156.26,2.0,194.395,104.26299999999999,57.3579,1.32029,,75.7268,2.35585,79.3899,38.6081,2.72542,103.54299999999999,87.8026,NM_022072.5,7912.18077,74.38520725523654,88.90090752808986,0.8367204489080516,90
102511,0.0170264,0.0243168,0.0257918,98.228,0.0179916,,0.024942,0.00912278,0.013744,0.00680543,0.0157876,0.00888988,115.456,0.0172748,0.0161806,0.0128524,0.00513632,0.012504799999999998,0.025168299999999998,0.016288399999999998,,64.7809,0.0227579,0.028254,0.019756,,0.000260749,,0.0119772,0.00774022,0.020305,0.00631383,0.00140587,95.0151,0.0080851,0.00707618,0.0203237,0.0227835,0.0156639,0.0148994,0.022715700000000002,0.0178442,0.015246700000000002,0.016556099999999997,0.00957599,68.3943,100.241,0.029501999999999997,0.013986799999999999,0.0155993,0.00680232,0.026838400000000002,0.013278700000000001,0.010136200000000001,0.019856,0.018542,0.016100899999999998,0.00240532,0.017387299999999998,0.00985948,0.00637987,0.0237753,0.025198500000000002,0.0203491,81.5113,0.0178547,0.014041899999999998,0.014961700000000001,0.0210728,0.00544445,1.43691e-06,0.013559200000000002,0.0113558,0.00944712,0.0132862,0.0217283,0.0203159,0.016661099999999998,0.0106924,70.5665,0.005966,77.8708,,1.3184899999999999e-06,0.020751099999999998,0.0122078,,0.0092111,0.022502,0.00547064,83.7916,0.0184499,0.012921100000000001,28.0932,90.0232,XM_006719508.4,975.1051666044001,28.968607219908108,10.956237827015732,2.6440286964634647,90
102082,50.5836,0.0566831,0.0397549,0.0431845,91.8524,0.00736201,139.94,0.0264303,,0.0100777,0.020515799999999997,51.1496,122.00399999999999,136.655,138.458,79.1922,35.483000000000004,0.0205453,236.35,68.0879,,224.132,207.051,170.0,65.5227,0.00970453,114.779,,0.0274914,0.0137553,0.0452167,0.00547287,0.00437768,64.6133,0.017519099999999996,0.0152893,185.174,158.33100000000002,53.43,67.0925,0.030539,66.5167,0.013121,94.92399999999999,72.4004,0.0466791,97.7239,0.0688971,0.03605030000000001,0.0108405,127.65799999999999,143.056,0.0192699,0.0134579,92.9804,78.3411,0.0277887,0.00665354,126.24799999999999,0.013018100000000001,0.010734899999999999,45.8969,133.211,0.03453780000000001,168.43,125.709,93.6333,86.8088,0.033558,0.00669378,96.9058,16.644000000000002,13.2543,0.011981,0.0114947,110.07600000000001,120.414,29.9406,0.0137912,230.52,2.31488,129.746,,157.42600000000002,79.6421,53.0594,,0.00619614,53.9512,,52.4686,30.9606,0.00407435,84.9145,63.7799,NR_038161.2,5340.219337500001,65.63509205849819,60.00246446629216,1.093873270744909,90
27789,27.0,51.0,27.0,57.0,42.0,,66.0,9.0,7.0,3.0,6.0,22.0,59.0,55.0,68.0,18.0,13.0,13.0,104.0,23.0,2.0,91.0,88.0,73.0,33.0,,77.0,,37.0,2.0,36.0,6.0,2.0,25.0,8.0,3.0,77.0,106.0,17.0,29.0,19.0,19.0,5.0,35.0,15.0,28.0,37.0,61.0,23.0,6.0,43.0,63.0,6.0,9.0,34.0,48.0,36.0,2.0,61.0,10.0,2.0,20.0,66.0,41.0,77.0,40.0,37.0,31.0,30.0,2.0,46.0,3.0,2.0,5.0,3.0,47.0,46.0,12.0,4.0,121.0,1.0,55.0,,69.0,30.0,27.0,1.0,,17.0,,29.0,16.0,1.0,33.0,28.0,XR_940571.2,2884.0,27.832583545975705,32.40449438202247,0.8589112120637441,90
102512,65.2057,186.55599999999998,132.704,98.0494,114.024,,196.40400000000002,28.6115,38.5029,3.9931900000000002,28.649,49.0312,92.145,144.555,146.407,60.6274,35.8151,32.6802,295.51,85.2755,,189.333,251.449,226.382,85.441,,234.602,,106.507,8.26931,130.94,15.5273,0.9985940000000001,2.77027,12.9919,8.46345,190.395,289.257,47.8626,61.6991,74.4041,88.6772,32.631,117.46700000000001,62.833999999999996,1.1476,47.7373,159.91299999999998,54.5034,18.9844,161.394,168.62,26.743000000000002,11.2119,103.054,129.292,71.4715,1.9975900000000002,132.24,19.0129,7.118460000000001,77.2015,136.586,88.7737,97.9868,130.024,84.4735,86.9334,109.369,2.2570900000000003,107.416,24.1814,16.2994,13.5598,21.5358,159.614,144.143,36.5994,13.949000000000002,240.66099999999997,2.99403,80.5506,,203.58,112.48,54.6629,,1.99079,80.3916,2.99453,5.07129,45.7688,3.98708,74.2245,6.31042,XM_006719510.4,7454.659294,73.03318701855548,83.76021678651682,0.8719316857154062,90
572,14.107000000000001,59.3237,18.8575,24.401,24.988000000000003,0.5,20.3553,15.7122,5.46866,0.5,2.91135,19.4346,65.9435,51.9855,61.2834,19.5551,7.335660000000001,10.0699,68.6329,8.37228,0.5,62.8878,63.4365,56.8612,4.2809,,51.74,,20.1182,3.37382,21.8818,5.08346,0.669825,17.8254,6.4554599999999995,4.41719,26.1857,174.731,24.5616,15.9918,12.7982,23.9606,1.65398,22.5234,5.21422,18.5268,22.9987,37.2264,3.16686,2.53539,16.4972,30.5131,2.69739,9.04242,20.6883,43.7499,7.819089999999999,0.233528,13.0264,9.680530000000001,0.864081,9.02759,17.6989,13.7353,16.4164,14.2193,10.8575,5.19687,22.3095,,10.9172,1.77765,1.76762,4.43671,6.11112,26.9917,33.1907,5.72271,1.8487900000000002,52.0733,1.3606200000000002,20.3839,,19.3752,15.2493,17.3733,,,10.3249,0.5,28.805,11.5389,1.00101,15.9931,16.9116,XR_002958245.1,1779.2713839999997,24.10116323756932,19.991813303370794,1.205551636154268,90
55100,35.2364,63.0374,47.2994,77.1192,66.1836,0.00742446,0.00681106,0.00808475,0.00693491,0.00517993,0.00616469,0.0052763,104.37799999999999,0.0105323,91.1839,0.011073200000000002,0.00393046,24.0242,148.127,44.8313,0.00416836,,0.0103042,90.9641,0.011039100000000001,,112.109,,45.8698,0.00519308,0.00974142,0.00268172,0.00285481,0.003399,0.00500907,0.00531281,65.3607,0.0108426,,0.00647833,0.0104884,39.6958,16.0,0.00434777,0.00262475,0.00730747,0.0111312,0.015233000000000002,0.00691771,13.5689,0.00323495,0.0131653,0.00813866,0.0036720999999999998,0.0122014,80.2909,28.0845,0.00244305,0.00811563,0.00429852,5.67429,0.0130613,67.4332,51.0982,80.1984,61.0596,0.00472716,0.00782712,57.8583,0.00244013,56.6071,13.4941,0.0077884,0.00695836,0.00376322,0.00862267,68.0509,0.00609038,0.00471349,0.00758925,0.00218575,71.1795,,99.4204,59.9005,0.00554308,2.0,,35.6408,0.00370069,0.0138452,0.00877984,0.00982003,50.5285,0.00980355,NM_001172420.2,1973.89690609,34.590437306572014,22.17861692235954,1.5596300449059743,90
