,IDBD-D100380,IDBD-D100376,IDBD-D100381,IDBD-D100377,IDBD-D100382,IDBD-D100383,IDBD-D100384,IDBD-D100386,IDBD-D100387,IDBD-D100388,IDBD-D100389,IDBD-D100390,IDBD-D100391,IDBD-D100392,IDBD-D100393,IDBD-D100394,IDBD-D100395,IDBD-D100396,IDBD-D100412,IDBD-D100411,IDBD-D100413,IDBD-D100414,IDBD-D100415,IDBD-D100416,IDBD-D100417,IDBD-D100418,IDBD-D100419,IDBD-D100420,IDBD-D100438,IDBD-D100439,IDBD-D100440,IDBD-D100441,IDBD-D100442,IDBD-D100443,IDBD-D100446,IDBD-D100447,IDBD-D100448,IDBD-D100454,IDBD-D100455,IDBD-D100456,IDBD-D100458,IDBD-D100459,IDBD-D100457,IDBD-D100460,IDBD-D100397,IDBD-D100398,IDBD-D100399,IDBD-D100400,IDBD-D100401,IDBD-D100402,IDBD-D100403,IDBD-D100404,IDBD-D100405,IDBD-D100406,IDBD-D100407,IDBD-D100409,IDBD-D100408,IDBD-D100410,IDBD-D100444,IDBD-D100445,IDBD-D100450,IDBD-D100451,IDBD-D100452,IDBD-D100453,IDBD-D100472,IDBD-D100473,IDBD-D100474,IDBD-D100475,IDBD-D100476,IDBD-D100477,IDBD-D100478,IDBD-D100479,IDBD-D100480,IDBD-D100481,IDBD-D100482,IDBD-D100483,IDBD-D100484,IDBD-D100485,IDBD-D100486,IDBD-D100487,IDBD-D100488,IDBD-D100489,IDBD-D100490,IDBD-D100491,IDBD-D100461,IDBD-D100462,IDBD-D100463,IDBD-D100464,IDBD-D100465,IDBD-D100466,IDBD-D100467,IDBD-D100468,IDBD-D100469,IDBD-D100470,IDBD-D100471,target_id,sum,std,mean,cv,samples_observed
115526,32.9503,38.1518,29.9894,34.2117,38.28,,30.503,34.1977,48.2235,19.1551,19.7189,16.05,30.8524,31.639,31.3442,30.5295,29.921999999999997,31.2825,37.5643,32.2984,,34.4039,38.6559,43.5279,34.3757,100.179,32.2985,,33.1704,21.509,41.9788,20.2083,5.77185,30.7323,18.4413,39.5017,37.25,31.8932,32.8861,23.2049,37.3431,49.5056,56.504,34.872,31.0925,31.0009,38.4979,40.3668,49.865,53.6801,31.6706,41.9764,49.7604,34.1613,32.9089,33.4839,47.9704,53.4286,39.1455,25.0201,41.8523,25.4109,37.5775,30.1416,40.4188,40.5731,37.8767,44.6581,40.0027,36.5352,30.019000000000002,52.9221,35.1442,43.0789,34.2983,34.5292,35.905,41.5933,27.3636,39.7983,,42.3197,,46.5263,39.2158,34.3304,,71.492,43.053000000000004,50.3586,34.1875,28.1837,46.7575,34.2068,44.0133,NM_014547.5,3293.44985,11.773781231935626,37.00505449438201,0.3181668394441382,90
92733,122.661,222.185,184.736,150.275,197.215,1445.19,122.279,136.79,159.092,442.664,249.209,235.005,213.015,244.94799999999998,181.493,178.266,439.73400000000004,251.47099999999998,202.528,206.604,,224.313,179.423,220.503,273.822,,213.58700000000002,,177.52599999999998,196.18400000000003,214.919,105.824,53.7533,159.69899999999998,50.9661,129.481,218.56400000000002,181.483,193.732,200.144,127.838,149.929,255.137,167.005,206.919,238.125,157.611,228.28799999999998,145.327,118.491,218.476,134.025,223.058,130.453,196.378,214.632,185.03599999999997,,137.372,65.7851,72.8695,121.53,166.535,172.455,180.72400000000002,129.35,139.963,99.1282,228.75799999999998,,205.12599999999998,329.591,264.343,246.983,205.15900000000002,154.086,181.082,85.0014,467.749,169.683,209.14,155.821,1454.14,195.24,265.471,130.041,403.599,,83.2228,453.051,172.709,123.87700000000001,263.39,182.96,173.985,XR_001748277.1,19765.9314,203.651938295437,222.08911685393255,0.9169829714320417,90
155680,0.0883478,16.9027,0.0733936,0.05350409999999999,0.102493,,0.060558600000000004,0.0927776,0.12194,,0.324304,0.042827699999999996,0.0793567,0.054609000000000005,0.06169680000000001,0.111205,0.0873404,0.134081,0.056939300000000005,21.1502,,0.0351665,0.0691357,0.0677428,0.124528,6.38363,18.9583,,0.061172500000000005,0.180765,0.103226,0.147319,0.12613,0.0505921,0.038974,0.055770600000000004,0.0642154,0.0392335,0.0651605,0.0440956,0.14919100000000002,0.09352260000000001,0.282333,0.0393649,0.08192410000000001,0.0992175,0.08906130000000001,0.110725,0.0918247,0.045538999999999996,,0.064956,0.236015,0.176217,0.118777,0.07409760000000001,17.5633,0.341036,23.8158,0.13076300000000002,0.391964,0.109928,0.10734400000000001,0.10968399999999999,0.0662658,0.0713646,0.0949818,0.0485662,0.103828,0.34943,0.07322639999999998,0.11326300000000002,0.189394,0.097241,0.15220999999999998,0.0802508,0.0693687,0.166219,0.194399,15.2862,0.604336,0.0543361,5.22684,0.0851842,0.105512,14.5861,2.2780099999999996,,0.0791369,0.671094,0.07399630000000001,0.12176300000000001,1.52547,0.057633300000000005,0.0973705,XM_011545449.3,153.25900710000005,5.032098876064708,1.7220113157303363,2.922221724153133,90
92742,62.7713,71.1273,56.6991,87.5356,62.5183,,76.1641,111.037,91.7514,27.1418,48.2826,98.0676,108.83,100.699,80.9212,99.26,125.581,78.7739,87.3927,88.7304,,88.2171,73.3168,69.205,77.3092,429.116,75.1267,,94.9711,141.74,100.875,42.7845,47.8125,64.8113,45.3333,41.9993,81.5232,87.9019,105.541,96.7688,81.8371,92.4062,47.5933,76.4377,86.8643,73.4493,90.6277,76.0258,66.6418,96.5768,72.5283,76.9637,135.024,38.6785,96.2378,90.2052,51.6919,91.2957,97.177,43.7926,,90.6806,92.1797,79.9822,81.3781,93.6635,75.5184,59.0757,53.1615,191.922,86.32,60.7939,18.1001,146.209,50.716,78.1785,77.7946,100.74600000000001,136.77,85.9509,372.05199999999996,70.4107,,96.5269,54.5296,94.65299999999999,,200.90200000000002,106.522,67.1632,78.5992,19.9059,156.187,67.2221,87.0465,XR_002957256.1,8040.5525,56.640904894353326,90.3432865168539,0.6269520080364438,90
107081,106.05799999999999,110.44,105.08200000000001,101.365,118.215,,96.5089,79.2311,83.3814,,136.55,76.7862,104.44200000000001,103.0,96.8657,92.5181,123.67299999999999,76.3596,98.211,88.4128,351.60400000000004,104.33200000000001,104.721,94.885,129.976,,115.31700000000001,,96.1312,117.193,105.887,94.53,29.0661,124.381,78.8396,100.51,93.7692,101.535,108.693,90.7097,105.634,78.1414,105.43799999999999,100.602,107.64399999999999,109.619,118.865,106.756,105.45100000000001,46.869,101.749,108.556,159.339,44.6032,117.01700000000001,101.37899999999999,106.57,64.4553,90.2947,106.06,111.355,88.4295,96.1881,92.3302,89.7486,94.8042,96.436,116.58,105.04700000000001,139.458,84.2945,105.17399999999999,118.914,81.3815,104.93799999999999,126.675,83.7454,102.806,150.691,109.821,91.4628,127.17299999999999,,119.56200000000001,100.624,114.819,201.8,,111.62,87.05,89.0586,101.072,57.6552,97.2045,101.749,XR_002957526.1,9323.889299999999,34.857481453831454,104.76280112359545,0.33272765790891584,90
61034,99.9856,83.2115,86.5133,97.6198,84.2829,,76.2909,97.4166,39.5149,111.264,115.99799999999999,90.171,73.9448,73.3686,72.0897,70.4884,85.4503,91.8617,64.8816,74.1617,,81.9325,88.9752,88.0158,73.3814,477.31,93.7177,,70.6638,74.4761,68.4315,99.3462,27.0219,79.8657,56.1137,90.0395,68.9036,87.8022,44.6369,67.6022,83.2753,64.245,72.1395,73.5076,71.4862,85.3971,69.6774,79.6466,85.4909,84.5055,82.2147,70.1105,59.5367,155.424,89.7823,67.7806,46.2705,154.792,76.4239,127.45700000000001,21.4987,74.0003,45.9787,70.8349,67.0755,74.0104,51.126000000000005,57.8711,96.186,162.701,58.5368,20.2519,48.3815,71.4558,120.728,63.88399999999999,54.9873,55.2896,120.719,74.1908,52.5676,69.095,,84.8659,58.6296,56.5028,101.445,,83.9391,,82.7338,84.319,66.2034,75.2182,60.9123,NR_038864.1,7312.0535,49.03937810193019,82.15790449438202,0.5968917830089436,90
138206,65.2721,44.1867,69.1299,82.4493,86.0665,,70.7983,71.0381,84.2156,,81.2695,70.8301,85.1655,76.9599,84.8294,80.3927,80.2632,101.37100000000001,76.2869,82.4346,,89.7163,82.2037,75.6979,58.4004,,63.1618,,88.0763,138.259,87.9904,69.9883,7.77022,72.4154,115.99700000000001,52.8586,90.863,77.1679,73.9112,102.542,80.0304,63.0233,82.1572,68.611,69.9444,89.6137,94.2082,73.5302,64.824,105.465,83.2234,79.2408,79.5647,96.5659,66.4562,92.7548,70.2084,97.1206,82.4709,10.419,97.6903,79.2906,71.2205,56.0413,92.6983,83.0572,79.0998,84.81299999999999,80.8247,76.4584,70.1255,62.6644,72.6833,25.4877,126.448,62.9973,78.6009,82.9054,100.604,77.3126,109.46600000000001,81.9698,,85.4852,72.6896,81.7446,107.21600000000001,97.4467,55.6836,82.2253,88.8922,94.6579,35.6588,87.5082,63.0425,NM_017656.4,6994.120420000001,19.957769509413936,78.58562269662924,0.253962096686039,90
13466,125.31,98.5446,95.8216,120.84899999999999,182.928,,151.379,112.43700000000001,127.50399999999999,97.7083,114.31700000000001,103.323,94.7871,67.3715,80.7242,92.3503,131.67,97.4448,127.262,119.12100000000001,743.1619999999999,126.044,103.488,130.22,178.25099999999998,668.9580000000001,156.013,,96.3535,207.33,129.023,111.837,18.9358,129.998,197.49400000000003,136.838,93.7284,125.49,113.744,98.7076,148.611,103.852,102.71700000000001,122.226,187.00799999999998,102.008,135.49,131.128,80.7486,56.7304,124.26,104.139,133.763,,137.94899999999998,102.19200000000001,104.29299999999999,108.471,102.8,113.699,128.35,129.336,104.181,127.971,127.37100000000001,148.279,127.613,119.225,145.878,228.028,123.09100000000001,193.51,215.053,43.5027,216.81599999999997,151.234,136.898,75.9438,162.233,150.028,221.023,153.68200000000002,,145.389,117.345,89.7506,,238.69799999999998,136.813,239.396,101.40100000000001,123.64299999999999,,129.495,118.789,NR_125349.2,12578.5188,95.2852871138633,141.3316719101123,0.6741962776359517,90
150444,31.0811,43.5807,35.0085,45.7385,47.333,,42.3374,57.1909,57.4677,30.3756,32.6387,31.5162,29.2115,31.0115,34.6714,40.6921,44.1236,24.8035,49.8093,55.1175,,57.2105,61.3206,46.2427,35.019,44.9885,47.3962,,66.003,40.6025,61.1383,22.148000000000003,9.83457,38.3059,40.7952,34.9153,79.1212,42.4258,41.7874,50.622,47.0551,27.1691,46.1056,27.7092,72.723,58.8582,48.4138,57.071000000000005,57.3329,23.7512,53.001999999999995,57.8163,51.417,33.3372,45.6229,53.798,53.9999,35.4439,58.7888,23.2282,16.0303,42.9554,53.0513,45.4704,55.6991,51.0552,52.3987,38.9067,42.8584,,51.3272,35.1383,50.9591,35.4787,35.5625,36.6845,47.5148,42.5811,36.8385,50.5891,9.14777,49.2967,,47.8025,47.8919,52.2412,,59.9535,46.5815,49.501000000000005,47.2814,33.9093,35.1698,80.6138,46.1611,NM_002240.5,3942.8794399999997,13.084573345297134,44.302016179775265,0.2953493875357866,90
55682,93.4518,112.333,67.015,121.296,118.322,,102.76799999999999,65.3296,106.571,153.755,70.7924,50.2847,95.8005,83.7214,87.1101,95.6098,108.825,135.22799999999998,90.3966,89.536,,103.42399999999999,107.927,95.3863,118.118,,94.7553,,113.945,76.66,129.483,90.1347,42.0089,80.6046,106.215,134.922,84.6612,116.40299999999999,125.736,104.31700000000001,88.0448,109.943,86.5009,109.036,105.583,76.8296,126.102,115.256,135.35,109.62899999999999,107.777,109.959,70.5429,152.92600000000002,128.46,103.49700000000001,120.544,40.107,112.766,119.961,130.783,105.43799999999999,100.208,119.60799999999999,133.071,118.824,109.383,85.1233,112.56299999999999,,113.365,57.7258,111.322,128.68,66.8061,99.9103,72.9348,89.257,76.1566,100.715,108.964,119.178,,105.454,115.344,64.4066,105.139,176.516,94.7582,59.0108,103.868,107.569,68.6142,101.12299999999999,123.73299999999999,NM_001402.6,9087.2128,24.29194846345722,102.10351460674157,0.2379149097562338,90
140253,55.4298,40.6624,47.2469,46.1017,47.0928,,45.2724,99.54899999999999,45.292,46.2906,64.3242,58.2456,52.5776,48.1475,47.4197,36.6298,76.3846,62.5855,64.1543,84.1665,220.609,65.5077,58.5889,40.1922,50.4721,297.872,33.7465,3316.81,76.7813,30.7732,52.9646,63.5112,3.30764,54.9241,35.5267,20.3103,56.4628,46.4663,43.5822,67.4772,36.4259,68.5377,67.0687,59.3295,64.2701,50.6597,46.3535,60.6906,65.9243,98.1465,64.4387,66.9395,45.7899,69.0368,60.9011,98.9635,68.6702,,69.6596,31.6841,73.9258,70.4583,51.9596,54.2109,42.7592,58.4446,65.0332,68.4465,47.6037,,56.9752,35.0144,61.4691,22.7335,37.8455,47.5175,64.6435,38.6647,62.2429,60.5099,131.222,47.3036,456.189,49.8386,52.9635,37.4592,,,60.6497,71.0651,48.2125,56.3092,,60.7695,48.0453,NM_001105570.1,9037.433939999999,349.049146038475,101.54420157303367,3.4374109070858982,90
75097,215.002,237.453,264.41900000000004,286.851,230.298,,248.74599999999998,288.634,301.634,316.405,96.4252,188.793,276.129,239.828,255.203,257.836,203.628,269.16200000000003,345.778,336.17800000000005,502.634,312.426,318.431,189.548,243.505,,274.689,7557.01,348.10400000000004,168.28900000000002,377.54,345.665,236.68099999999998,333.89300000000003,543.7669999999999,258.64799999999997,348.31300000000005,280.66900000000004,147.825,217.37599999999998,198.203,384.704,219.957,440.884,305.66700000000003,260.829,284.382,305.14799999999997,185.49599999999998,195.93599999999998,336.606,353.918,253.282,186.489,229.706,347.968,406.23900000000003,660.2760000000001,354.115,349.814,66.2274,182.187,328.843,243.42700000000002,331.55300000000005,358.819,381.968,221.21099999999998,185.05599999999998,,309.068,183.231,261.81,223.135,351.63599999999997,347.565,340.72900000000004,304.847,49.6813,331.43,,272.954,,339.216,277.132,398.774,,484.32599999999996,254.132,503.80300000000005,207.415,288.439,188.264,407.255,258.112,NR_033907.2,33005.279899999994,776.4973988439608,370.84584157303397,2.0938549440119267,90
29630,177.93,147.05700000000002,162.179,130.66,164.062,,164.519,114.07799999999999,119.545,201.364,147.618,161.095,121.374,137.711,133.17600000000002,95.8727,94.3663,166.051,117.213,96.2941,639.766,118.91799999999999,147.939,173.597,148.475,,137.187,,179.40400000000002,133.863,124.749,131.82,48.9038,146.232,,55.4883,129.27,159.355,229.25900000000001,133.428,117.118,125.411,82.8996,143.694,132.515,137.872,123.304,153.404,131.179,146.512,123.324,127.32799999999999,159.44899999999998,63.1064,104.219,120.823,123.54299999999999,280.139,138.816,209.476,165.738,197.446,142.785,184.313,172.0,107.1,107.74600000000001,137.30700000000002,164.13099999999997,196.303,143.87,93.1443,55.5399,308.96299999999997,149.171,148.885,114.744,208.535,212.359,118.22200000000001,127.14,130.186,,111.515,122.806,94.1005,1101.56,,154.078,14.9735,134.97,144.593,119.814,116.73700000000001,153.778,XM_017007597.1,13888.5044,122.25905490062097,156.05061123595505,0.7834577124197236,90
3130,166.963,167.92700000000002,209.077,171.294,203.72799999999998,495.342,155.076,245.231,129.911,111.59200000000001,172.935,184.19,167.132,183.291,191.084,180.378,208.49200000000002,173.937,168.514,222.549,,165.68599999999998,176.68900000000002,189.453,114.208,,192.88099999999997,,200.739,266.369,175.86900000000003,310.992,73.6962,153.656,180.58,128.207,160.279,208.16,189.646,192.854,217.81400000000002,151.404,96.656,186.83,137.657,157.164,177.391,187.851,197.292,71.8887,149.69,176.486,193.582,127.855,188.14700000000002,165.877,202.731,,149.045,214.407,208.958,221.82,156.213,190.71200000000002,181.146,152.428,170.266,114.875,159.988,221.865,174.77700000000002,211.135,83.6964,154.85399999999998,188.476,209.812,191.58700000000002,257.255,140.282,158.225,181.265,167.59,,199.574,149.503,132.139,276.66900000000004,,189.833,77.642,185.421,201.083,211.035,133.879,160.296,NR_027085.1,15952.674300000002,53.399492262668716,179.24353146067418,0.2979158680233016,90
75090,211.092,237.00400000000002,208.016,204.916,213.429,,255.25599999999997,214.00599999999997,160.005,346.27099999999996,317.31,251.44,211.06400000000002,220.77200000000002,226.479,229.678,189.18900000000002,177.04,208.34099999999998,309.41,550.0790000000001,204.627,239.149,323.33799999999997,232.045,,249.683,,211.61,76.7316,214.956,41.3902,126.14399999999999,187.386,119.604,50.643,229.03599999999997,259.452,277.83299999999997,208.74900000000002,310.001,247.03799999999998,313.624,210.607,237.783,203.206,223.44799999999998,170.07299999999998,191.261,83.9822,223.487,231.91,274.192,306.139,198.42,189.838,144.743,361.301,205.199,257.3,228.007,208.563,224.605,269.803,276.03700000000003,223.668,303.189,275.70599999999996,279.153,,144.398,343.76,286.52299999999997,338.101,160.484,301.33099999999996,271.31,274.03700000000003,228.683,218.979,163.59799999999998,178.14700000000002,,282.251,247.856,305.172,315.71299999999997,,173.601,177.19799999999998,234.174,306.857,206.035,248.248,272.198,XR_001746518.1,20744.110999999997,71.56970802567957,233.07989887640446,0.30706083351971475,90
113930,0.189067,0.0826079,0.11184000000000001,0.08018070000000001,0.0899045,5.72085,40.2159,0.168048,49.6296,0.243419,0.26061799999999996,34.6362,0.077547,32.7793,31.7253,38.5654,42.4546,23.375999999999998,40.1371,0.0885831,,41.3722,37.6095,44.7615,0.150869,,35.5656,,0.0945276,0.23407199999999997,45.301,36.0468,0.214856,0.059257500000000005,0.087748,0.504678,0.0867092,35.3403,0.15465,0.208731,0.17407,48.0987,0.331513,38.86,0.130052,0.10605999999999999,0.101286,40.8352,0.134076,0.386492,33.4867,43.25899999999999,45.8722,0.272638,43.2556,37.621,0.177985,0.21609699999999998,39.0662,0.189622,0.296763,0.174819,33.8206,0.1462,39.4749,50.0586,0.06910980000000001,0.12476500000000001,0.09730230000000001,1.09491,0.07777970000000001,0.185161,41.7663,0.361061,0.170924,0.105271,0.0967745,0.256175,0.42402799999999996,46.8496,2.2902,47.4558,,0.118691,39.5818,0.0867382,0.906308,,0.222793,0.562426,0.188801,0.268376,,44.4005,0.13231600000000002,XM_024450037.1,1342.8653469999997,19.633600343197894,15.08837468539325,1.3012402430730188,90
149609,59.647,76.5266,106.07600000000001,73.3708,63.9689,439.225,58.4248,55.4312,69.0735,134.535,73.9698,97.691,90.6357,75.0535,79.1078,57.3659,53.4579,129.92600000000002,82.8505,90.9724,,69.9626,72.0358,73.0676,90.1554,,91.75399999999999,,61.6618,149.061,43.6291,32.1623,49.0104,103.139,61.9588,78.7044,89.8368,69.7775,87.6039,68.9386,62.1643,80.9838,99.6962,67.1394,65.4393,95.3988,75.9988,77.6414,65.0211,,57.8869,84.1943,96.8461,39.6476,89.5253,60.5186,52.4872,140.375,86.6579,79.9741,22.1466,78.2282,102.973,72.0675,70.4312,76.4819,78.5312,80.3392,63.9624,65.5767,77.1406,100.17,129.875,93.8293,77.9404,80.0012,82.4123,139.23,53.3096,69.0264,190.687,81.9646,,76.4748,88.4905,35.131,122.663,205.935,122.25,,118.977,119.22200000000001,160.1,88.6304,92.5364,XR_937583.3,7854.0988,48.69210529148599,88.24830112359551,0.5517625231480731,90
61212,54.57,60.9989,61.6077,52.5296,50.531000000000006,165.06900000000002,53.2547,54.5692,49.4632,97.6191,38.0734,43.0994,52.9959,54.6803,40.7514,85.6892,37.7273,48.1125,63.6168,49.0861,,56.8901,60.0658,57.5666,46.573,,51.6031,,56.8743,45.2505,47.4174,46.3453,,42.0087,70.5216,74.8287,57.9484,43.3371,79.1174,30.2167,37.8007,49.7441,57.2687,49.9045,58.6568,56.6132,44.9336,66.3122,59.4839,28.996,53.617,69.2432,70.1692,46.2401,40.5597,56.869,55.5711,17.6342,60.6253,47.1302,13.7605,28.756999999999998,61.7858,50.2487,56.706,56.6162,69.1717,74.8792,51.8186,24.645,58.3302,32.009,29.1281,68.6332,45.9272,44.6547,73.3537,42.4269,59.11600000000001,58.9017,102.448,55.0341,,58.0237,65.7703,45.2746,46.0989,,37.1555,78.5745,56.93,48.5032,69.0277,65.8335,44.6454,NM_138701.4,4882.170899999999,19.0985750157695,54.855852808988764,0.3481592945473264,90
64710,195.613,151.83700000000002,171.12400000000002,133.736,155.371,,132.53,155.78,139.97899999999998,169.415,136.725,166.72,133.334,153.988,160.045,134.332,113.834,78.5564,182.418,148.275,403.69300000000004,169.513,191.97400000000002,124.509,132.732,,131.214,,177.06599999999997,56.312,134.437,242.005,61.7168,136.469,87.7749,143.726,99.3205,181.25799999999998,146.141,175.523,173.575,136.243,166.725,94.7285,106.41799999999999,120.213,137.851,139.466,157.589,308.165,163.55100000000002,172.80700000000002,71.4778,186.25400000000002,122.302,126.13799999999999,151.97299999999998,75.2934,106.257,186.262,77.4691,185.821,124.169,135.565,121.48700000000001,108.652,153.252,104.697,133.304,123.867,129.797,39.3582,172.61700000000002,173.507,88.3325,101.80799999999999,134.642,61.8801,33.5653,166.63,,149.254,1669.57,140.344,129.879,180.524,,,147.77100000000002,260.085,123.806,121.51899999999999,151.205,134.29,143.751,XR_927862.2,14234.703500000001,169.730151376626,159.94048876404497,1.0612081574104941,90
69590,17.6091,18.9393,16.1947,23.7185,19.1809,,16.4922,12.2837,16.3444,35.2037,4.30957,20.730999999999998,17.2686,18.5002,17.7906,17.2553,13.6235,26.8502,20.9611,15.1647,,18.5759,19.2676,18.6212,12.835,,17.1188,,16.2127,12.4719,18.9117,20.748,2.8287299999999997,18.1634,16.214000000000002,3.56114,20.2305,17.8499,17.7079,13.6609,13.1128,15.6007,18.9955,15.4276,25.0758,12.0333,19.2752,23.6551,24.7341,22.1923,19.1318,18.4113,27.7054,9.72345,16.0224,19.0431,20.2618,42.8612,20.1454,11.8367,3.48189,18.8688,18.0488,20.6604,19.0494,20.2139,27.8904,20.5781,18.2561,9.52283,21.9108,20.8496,16.8591,17.6018,35.4388,20.5847,19.776,14.0567,21.8868,22.9361,22.4223,20.8875,,20.305,19.3907,18.4184,74.3898,58.4855,21.9514,12.8006,25.7753,5.761830000000001,,23.4351,17.2502,NM_052898.2,1738.3901399999997,9.533248263212103,19.532473483146063,0.48807173712218443,90
30189,28.0939,20.9988,23.9255,17.4589,23.6643,,20.5506,20.4589,29.4562,16.2528,33.805,10.3703,28.9448,23.866,21.1571,22.5959,33.4615,24.8253,19.6601,25.7507,,22.1506,25.1187,16.7133,30.2386,,26.7015,,28.2495,,22.8195,16.7459,4.03765,32.1734,46.4438,25.4225,21.6295,22.6349,16.2919,24.1988,23.9347,31.4784,8.9991,27.9065,22.3672,23.1994,18.7622,19.5923,24.5289,28.7869,26.3523,24.4022,22.1455,25.2926,23.5721,24.7823,30.8868,23.1291,22.3457,14.8242,10.9471,25.1267,22.9604,20.9771,22.3344,21.8277,15.238,28.2875,19.3064,19.0204,19.8048,16.9125,20.1964,13.4031,36.7349,21.813000000000002,29.0309,14.3556,15.0938,22.2143,88.6959,20.2662,109.227,22.1735,23.9919,26.2145,,124.075,20.0096,17.5562,26.3592,8.52021,19.7844,24.2207,21.6106,NM_014240.3,2262.44496,16.81057959777762,25.42072988764046,0.6612941356161024,90
158420,145.999,126.19,96.4974,112.133,135.586,,144.509,116.484,147.791,137.07399999999998,131.889,129.953,138.722,112.36399999999999,145.49200000000002,146.121,30.6374,105.124,113.745,119.171,,147.243,135.621,138.49200000000002,148.38299999999998,,159.828,,86.3847,182.248,130.179,172.03799999999998,24.9675,169.051,128.487,120.28399999999999,115.679,132.869,145.995,161.058,106.882,130.239,135.436,116.661,153.569,127.59200000000001,154.572,157.70600000000002,99.3719,149.602,139.122,126.977,207.21400000000003,121.18700000000001,136.822,167.71200000000002,145.847,429.07,156.278,91.6684,101.54,182.31,120.90799999999999,151.38,149.04399999999998,100.65299999999999,135.02200000000002,83.8142,163.563,100.221,99.0257,85.0498,32.9952,57.3598,71.4699,168.37,146.517,112.65100000000001,135.789,133.553,388.569,133.026,,167.50900000000001,96.6205,181.206,187.465,629.4630000000001,125.432,210.435,192.845,153.437,,141.241,181.83,NR_130730.1,12808.1314,74.91308346054726,143.91158876404498,0.5205493463307773,90
42592,0.22702399999999998,0.177569,0.27684899999999996,0.134913,0.184679,,0.15215499999999998,0.66705,0.30196,1.06198,0.534122,0.29126199999999997,90.1443,0.233344,0.233891,0.34873200000000004,0.284267,0.522813,0.178334,0.260123,5.66063,0.0874954,0.167797,0.16167,0.207015,,0.182589,,94.4225,0.151622,0.21099,0.27999,0.330615,0.125729,0.6524840000000001,0.968558,0.15753,0.14259000000000002,0.303767,0.22866999999999998,0.259279,0.359616,0.37043899999999996,0.287901,0.275938,0.16630599999999998,0.199004,0.264731,0.41368299999999997,0.378328,0.10715999999999999,0.23423400000000003,0.480389,0.416746,0.255739,0.21571300000000002,0.24101399999999998,0.574338,0.211633,0.7115739999999999,0.356177,0.191772,0.290689,0.272719,0.180929,0.162237,0.174821,0.19300599999999998,70.5616,1.60907,94.1102,84.484,0.49963,0.26345599999999997,0.323863,0.141246,0.22405100000000003,0.511338,0.495216,0.101663,0.502522,0.13980399999999998,,0.273995,0.21095300000000003,0.35244899999999996,,,0.262227,0.988975,0.285429,0.392873,2.82925,103.156,103.09299999999999,XM_011531818.2,674.7165334,24.822630028447243,7.58108464494382,3.2742847746730566,90
138205,0.00019906400000000002,42.9854,0.000133886,5.20069e-05,0.000120977,,3.61352,0.000294548,0.00041539,,0.000781606,0.000123278,7.704350000000001e-05,7.055640000000001e-05,3.24241,0.000177944,9.74064e-05,0.000556386,8.095310000000001,0.000155445,,0.00665534,4.915479999999999e-05,7.41918e-05,0.000147735,,0.0308717,,7.354140000000001e-05,0.00300295,0.00012042200000000001,0.000421782,0.000316145,4.81842e-05,0.00134495,0.0009651,4.83709e-06,0.00149641,0.000318988,0.000277311,0.000310399,0.000128756,0.000613066,8.10709e-05,9.320159999999999e-05,0.21794299999999997,0.00011281299999999999,0.000131442,0.000192487,0.00187484,1.53648e-05,0.00322869,0.0006519,0.00198829,0.000127,0.000112566,0.00017063,0.00310717,8.75734e-05,61.1234,0.00198476,0.000311664,3.3790400000000003,0.000139886,9.843360000000001e-05,9.428620000000001e-05,0.000120461,0.000136249,0.000154459,0.00711989,9.22032e-05,0.000618986,0.00100252,0.000351552,0.00144668,0.00867221,9.2875e-05,0.000594353,0.00160721,2.24765e-05,0.00759855,8.1419e-05,,0.000126754,0.000129939,0.000196032,0.0147064,0.024706400000000003,12.3081,0.00499409,0.000267504,0.000562885,0.00522893,0.000128032,2.28058,NM_001130032.2,137.39156262868994,7.997856589865584,1.543725422794269,5.180880272988451,90
